company_id,year,pe_ratio,pb_ratio,roe_pct,roce_pct,debt_to_equity
77,FY18,31.75,6.28,16.5,20.2,0.35
77,FY19,15.9,3.74,16.5,20.2,0.35
77,FY20,33.26,4.14,16.5,20.2,0.35
77,FY21,38.25,5.91,16.5,20.2,0.35
77,FY22,22.03,2.88,16.5,20.2,0.35
77,FY23,33.87,4.7,16.5,20.2,0.35
77,FY24,20.07,3.96,16.5,20.2,0.35
78,FY11,24.09,2.65,16.5,20.2,0.35
78,FY12,31.41,6.58,16.5,20.2,0.35
78,FY13,32.26,6.96,16.5,20.2,0.35
78,FY14,18.83,4.61,16.5,20.2,0.35
78,FY15,33.28,6.06,16.5,20.2,0.35
78,FY16,35.87,6.37,16.5,20.2,0.35
78,FY17,34.54,2.57,16.5,20.2,0.35
78,FY18,35.86,6.35,16.5,20.2,0.35
78,FY19,44.8,6.16,16.5,20.2,0.35
78,FY20,35.6,5.09,16.5,20.2,0.35
78,FY21,41.04,7.98,16.5,20.2,0.35
78,FY22,38.37,5.68,16.5,20.2,0.35
78,FY23,17.37,6.36,16.5,20.2,0.35
78,FY24,36.26,6.65,16.5,20.2,0.35
79,FY11,18.74,5.92,16.5,20.2,0.35
79,FY12,23.87,6.56,16.5,20.2,0.35
79,FY13,22.21,6.1,16.5,20.2,0.35
79,FY14,23.85,2.05,16.5,20.2,0.35
79,FY15,34.0,2.68,16.5,20.2,0.35
79,FY16,34.78,7.55,16.5,20.2,0.35
79,FY17,44.08,3.42,16.5,20.2,0.35
79,FY18,39.28,4.12,16.5,20.2,0.35
79,FY19,42.01,6.72,16.5,20.2,0.35
79,FY20,17.22,4.44,16.5,20.2,0.35
79,FY21,25.12,6.71,16.5,20.2,0.35
79,FY22,27.31,6.11,16.5,20.2,0.35
79,FY23,33.07,7.85,16.5,20.2,0.35
79,FY24,43.13,4.57,16.5,20.2,0.35
80,FY11,36.71,6.98,16.5,20.2,0.35
80,FY12,41.97,2.41,16.5,20.2,0.35
80,FY13,24.06,3.92,16.5,20.2,0.35
80,FY14,28.03,3.02,16.5,20.2,0.35
80,FY15,29.89,5.98,16.5,20.2,0.35
80,FY16,29.92,5.99,16.5,20.2,0.35
80,FY17,16.99,7.26,16.5,20.2,0.35
80,FY18,43.17,5.71,16.5,20.2,0.35
80,FY19,41.44,2.79,16.5,20.2,0.35
80,FY20,38.92,2.71,16.5,20.2,0.35
80,FY21,27.24,3.94,16.5,20.2,0.35
80,FY22,32.57,3.81,16.5,20.2,0.35
80,FY23,34.12,4.2,16.5,20.2,0.35
80,FY24,40.82,5.8,16.5,20.2,0.35
81,FY12,21.46,4.02,16.5,20.2,0.35
81,FY13,40.42,4.32,16.5,20.2,0.35
81,FY14,31.07,5.89,16.5,20.2,0.35
81,FY15,25.43,3.76,16.5,20.2,0.35
81,FY16,29.26,3.29,16.5,20.2,0.35
81,FY17,23.53,2.37,16.5,20.2,0.35
81,FY18,24.12,3.92,16.5,20.2,0.35
81,FY19,43.85,5.54,16.5,20.2,0.35
81,FY20,38.62,2.27,16.5,20.2,0.35
81,FY21,18.2,6.89,16.5,20.2,0.35
81,FY22,33.71,3.15,16.5,20.2,0.35
81,FY23,27.14,5.23,16.5,20.2,0.35
81,FY24,40.31,2.36,16.5,20.2,0.35
82,FY12,32.9,6.3,16.5,20.2,0.35
82,FY13,44.34,6.84,16.5,20.2,0.35
82,FY14,23.29,6.26,16.5,20.2,0.35
82,FY15,37.9,6.38,16.5,20.2,0.35
82,FY16,39.6,7.42,16.5,20.2,0.35
82,FY17,17.95,2.63,16.5,20.2,0.35
82,FY18,38.89,3.51,16.5,20.2,0.35
82,FY19,16.76,4.41,16.5,20.2,0.35
82,FY20,39.6,2.76,16.5,20.2,0.35
82,FY21,35.16,2.02,16.5,20.2,0.35
82,FY22,18.29,4.11,16.5,20.2,0.35
82,FY23,17.51,7.08,16.5,20.2,0.35
82,FY24,40.92,6.53,16.5,20.2,0.35
83,FY12,22.27,5.14,16.5,20.2,0.35
83,FY13,20.53,3.69,16.5,20.2,0.35
83,FY14,30.48,6.41,16.5,20.2,0.35
83,FY15,17.84,3.78,16.5,20.2,0.35
83,FY16,42.8,4.57,16.5,20.2,0.35
83,FY17,43.17,7.95,16.5,20.2,0.35
83,FY18,30.8,3.73,16.5,20.2,0.35
83,FY19,38.72,2.96,16.5,20.2,0.35
83,FY20,22.56,6.71,16.5,20.2,0.35
83,FY21,28.01,3.21,16.5,20.2,0.35
83,FY22,34.53,6.4,16.5,20.2,0.35
83,FY23,18.75,3.66,16.5,20.2,0.35
83,FY24,21.64,4.28,16.5,20.2,0.35
84,FY12,37.9,6.28,16.5,20.2,0.35
84,FY13,34.88,2.04,16.5,20.2,0.35
84,FY14,19.26,3.34,16.5,20.2,0.35
84,FY15,23.16,2.88,16.5,20.2,0.35
84,FY16,27.31,2.45,16.5,20.2,0.35
84,FY17,37.5,6.73,16.5,20.2,0.35
84,FY18,32.23,2.54,16.5,20.2,0.35
84,FY19,41.7,7.79,16.5,20.2,0.35
84,FY20,21.07,6.23,16.5,20.2,0.35
84,FY21,40.26,5.24,16.5,20.2,0.35
84,FY22,24.7,4.87,16.5,20.2,0.35
84,FY23,30.37,4.4,16.5,20.2,0.35
84,FY24,42.9,6.46,16.5,20.2,0.35
85,FY12,22.24,5.51,16.5,20.2,0.35
85,FY13,35.66,2.84,16.5,20.2,0.35
85,FY14,25.75,7.43,16.5,20.2,0.35
85,FY15,32.02,3.3,16.5,20.2,0.35
85,FY16,18.68,5.11,16.5,20.2,0.35
85,FY17,31.43,4.01,16.5,20.2,0.35
85,FY18,33.91,2.41,16.5,20.2,0.35
85,FY19,19.35,5.28,16.5,20.2,0.35
85,FY20,16.85,7.29,16.5,20.2,0.35
85,FY21,19.26,6.04,16.5,20.2,0.35
85,FY22,26.74,4.4,16.5,20.2,0.35
85,FY23,37.95,5.0,16.5,20.2,0.35
85,FY24,36.77,5.03,16.5,20.2,0.35
86,FY12,32.79,6.56,16.5,20.2,0.35
86,FY13,33.22,5.69,16.5,20.2,0.35
86,FY14,38.68,7.69,16.5,20.2,0.35
86,FY15,26.3,5.46,16.5,20.2,0.35
86,FY16,17.59,4.15,16.5,20.2,0.35
86,FY17,27.36,7.01,16.5,20.2,0.35
86,FY18,30.4,6.39,16.5,20.2,0.35
86,FY19,15.57,4.79,16.5,20.2,0.35
86,FY20,42.04,3.35,16.5,20.2,0.35
86,FY21,15.95,4.6,16.5,20.2,0.35
86,FY22,36.13,4.73,16.5,20.2,0.35
86,FY23,28.8,6.02,16.5,20.2,0.35
86,FY24,22.63,6.51,16.5,20.2,0.35
87,FY12,19.59,4.37,16.5,20.2,0.35
87,FY13,34.68,6.97,16.5,20.2,0.35
87,FY14,38.75,6.33,16.5,20.2,0.35
87,FY15,25.77,2.73,16.5,20.2,0.35
87,FY16,21.51,7.19,16.5,20.2,0.35
87,FY17,40.72,7.71,16.5,20.2,0.35
87,FY18,17.28,5.22,16.5,20.2,0.35
87,FY19,34.46,6.26,16.5,20.2,0.35
87,FY20,34.32,6.62,16.5,20.2,0.35
87,FY21,25.78,3.08,16.5,20.2,0.35
87,FY22,21.14,2.07,16.5,20.2,0.35
87,FY23,25.51,2.55,16.5,20.2,0.35
87,FY24,24.64,5.77,16.5,20.2,0.35
88,FY12,41.83,7.04,16.5,20.2,0.35
88,FY13,22.58,2.8,16.5,20.2,0.35
88,FY14,20.79,7.83,16.5,20.2,0.35
88,FY15,31.48,3.1,16.5,20.2,0.35
88,FY16,40.22,4.37,16.5,20.2,0.35
88,FY17,41.98,3.56,16.5,20.2,0.35
88,FY18,26.8,5.03,16.5,20.2,0.35
88,FY19,41.78,7.21,16.5,20.2,0.35
88,FY20,32.23,3.33,16.5,20.2,0.35
88,FY21,27.1,7.85,16.5,20.2,0.35
88,FY22,33.23,6.69,16.5,20.2,0.35
88,FY23,28.5,5.19,16.5,20.2,0.35
88,FY24,27.87,6.22,16.5,20.2,0.35
89,FY12,40.54,5.04,16.5,20.2,0.35
89,FY13,29.43,4.04,16.5,20.2,0.35
89,FY14,20.31,7.64,16.5,20.2,0.35
89,FY15,24.48,6.8,16.5,20.2,0.35
89,FY16,36.46,6.75,16.5,20.2,0.35
89,FY17,43.1,5.74,16.5,20.2,0.35
89,FY18,41.94,3.01,16.5,20.2,0.35
89,FY19,33.8,6.63,16.5,20.2,0.35
89,FY20,23.15,6.44,16.5,20.2,0.35
89,FY21,38.35,6.99,16.5,20.2,0.35
89,FY22,24.39,6.09,16.5,20.2,0.35
89,FY23,24.13,6.43,16.5,20.2,0.35
89,FY24,28.89,5.59,16.5,20.2,0.35
90,FY12,27.48,2.97,16.5,20.2,0.35
90,FY13,20.34,2.47,16.5,20.2,0.35
90,FY14,33.54,7.09,16.5,20.2,0.35
90,FY15,15.63,2.4,16.5,20.2,0.35
90,FY16,28.72,6.43,16.5,20.2,0.35
90,FY17,19.73,3.63,16.5,20.2,0.35
90,FY18,21.96,4.39,16.5,20.2,0.35
90,FY19,21.75,4.12,16.5,20.2,0.35
90,FY20,36.86,5.67,16.5,20.2,0.35
90,FY21,17.44,5.83,16.5,20.2,0.35
90,FY22,29.31,7.61,16.5,20.2,0.35
90,FY23,23.68,6.36,16.5,20.2,0.35
90,FY24,36.93,3.33,16.5,20.2,0.35
91,FY12,42.1,4.95,16.5,20.2,0.35
91,FY13,35.37,2.88,16.5,20.2,0.35
91,FY14,22.73,5.52,16.5,20.2,0.35
91,FY15,24.57,5.0,16.5,20.2,0.35
91,FY16,26.22,5.84,16.5,20.2,0.35
91,FY17,29.61,2.03,16.5,20.2,0.35
91,FY18,34.49,4.53,16.5,20.2,0.35
91,FY19,25.25,2.56,16.5,20.2,0.35
91,FY20,21.61,3.34,16.5,20.2,0.35
91,FY21,43.06,4.6,16.5,20.2,0.35
91,FY22,16.26,2.83,16.5,20.2,0.35
91,FY23,17.37,5.53,16.5,20.2,0.35
91,FY24,20.6,4.99,16.5,20.2,0.35
92,FY12,26.1,6.82,16.5,20.2,0.35
92,FY13,24.61,4.75,16.5,20.2,0.35
92,FY14,36.64,4.6,16.5,20.2,0.35
92,FY15,38.8,5.97,16.5,20.2,0.35
92,FY16,27.32,5.02,16.5,20.2,0.35
92,FY17,44.02,5.97,16.5,20.2,0.35
92,FY18,42.15,3.07,16.5,20.2,0.35
92,FY19,29.5,7.45,16.5,20.2,0.35
92,FY20,24.68,7.81,16.5,20.2,0.35
92,FY21,17.91,7.42,16.5,20.2,0.35
92,FY22,28.36,2.44,16.5,20.2,0.35
92,FY23,41.39,3.51,16.5,20.2,0.35
92,FY24,15.67,2.81,16.5,20.2,0.35
