company_id,year,sales,expenses,operating_profit,opm_pct,other_income,interest,depreciation,pbt,tax,pat,eps_inr,dividend_payout_pct
33,FY12,36655.23,29591.77,7063.46,19.27,733.1,1099.66,1466.21,5230.69,1307.67,3923.02,39.23,30.0
33,FY13,40320.76,31434.06,8886.7,22.04,806.42,1209.62,1612.83,6870.67,1717.67,5153.0,51.53,30.0
33,FY14,44352.83,34883.5,9469.33,21.35,887.06,1330.58,1774.11,7251.7,1812.92,5438.78,54.39,30.0
33,FY15,48788.11,35898.29,12889.82,26.42,975.76,1463.64,1951.52,10450.42,2612.61,7837.81,78.38,30.0
33,FY16,53666.93,46835.13,6831.8,12.73,1073.34,1610.01,2146.68,4148.45,1037.11,3111.34,31.11,30.0
33,FY17,59033.62,49293.07,9740.55,16.5,1180.67,1771.01,2361.34,6788.87,1697.22,5091.65,50.92,30.0
33,FY18,64936.98,47267.63,17669.35,27.21,1298.74,1948.11,2597.48,14422.5,3605.62,10816.88,108.17,30.0
33,FY19,71430.68,52687.27,18743.41,26.24,1428.61,2142.92,2857.23,15171.87,3792.97,11378.9,113.79,30.0
33,FY20,78573.75,63416.87,15156.88,19.29,1571.48,2357.21,3142.95,11228.2,2807.05,8421.15,84.21,30.0
33,FY21,86431.12,67485.42,18945.7,21.92,1728.62,2592.93,3457.24,14624.15,3656.04,10968.11,109.68,30.0
33,FY22,95074.23,79444.03,15630.2,16.44,1901.48,2852.23,3802.97,10876.48,2719.12,8157.36,81.57,30.0
33,FY23,104581.66,88883.95,15697.71,15.01,2091.63,3137.45,4183.27,10468.62,2617.16,7851.46,78.51,30.0
33,FY24,115039.82,92699.09,22340.73,19.42,2300.8,3451.19,4601.59,16588.75,4147.19,12441.56,124.42,30.0
34,FY11,20900.85,16440.61,4460.24,21.34,418.02,627.03,836.03,3415.2,853.8,2561.4,25.61,30.0
34,FY12,22990.94,19946.94,3044.0,13.24,459.82,689.73,919.64,1894.45,473.61,1420.84,14.21,30.0
34,FY13,25290.03,18312.51,6977.52,27.59,505.8,758.7,1011.6,5713.02,1428.26,4284.76,42.85,30.0
34,FY14,27819.03,20090.9,7728.13,27.78,556.38,834.57,1112.76,6337.18,1584.3,4752.88,47.53,30.0
34,FY15,30600.93,23510.69,7090.24,23.17,612.02,918.03,1224.04,5560.19,1390.05,4170.14,41.7,30.0
34,FY16,33661.03,26733.59,6927.44,20.58,673.22,1009.83,1346.44,5244.39,1311.1,3933.29,39.33,30.0
34,FY17,37027.13,30751.03,6276.1,16.95,740.54,1110.81,1481.09,4424.74,1106.18,3318.56,33.19,30.0
34,FY18,40729.84,30539.23,10190.61,25.02,814.6,1221.9,1629.19,8154.12,2038.53,6115.59,61.16,30.0
34,FY19,44802.83,34516.1,10286.73,22.96,896.06,1344.08,1792.11,8046.6,2011.65,6034.95,60.35,30.0
34,FY20,49283.11,42087.78,7195.33,14.6,985.66,1478.49,1971.32,4731.18,1182.8,3548.38,35.48,30.0
34,FY21,54211.42,39807.45,14403.97,26.57,1084.23,1626.34,2168.46,11693.4,2923.35,8770.05,87.7,30.0
34,FY22,59632.57,44629.02,15003.55,25.16,1192.65,1788.98,2385.3,12021.92,3005.48,9016.44,90.16,30.0
34,FY23,65595.82,47753.76,17842.06,27.2,1311.92,1967.87,2623.83,14562.28,3640.57,10921.71,109.22,30.0
34,FY24,72155.4,55119.51,17035.89,23.61,1443.11,2164.66,2886.22,13428.12,3357.03,10071.09,100.71,30.0
35,FY11,32603.68,26510.05,6093.63,18.69,652.07,978.11,1304.15,4463.44,1115.86,3347.58,33.48,30.0
35,FY12,35864.05,26209.45,9654.6,26.92,717.28,1075.92,1434.56,7861.4,1965.35,5896.05,58.96,30.0
35,FY13,39450.46,29248.57,10201.89,25.86,789.01,1183.51,1578.02,8229.37,2057.34,6172.03,61.72,30.0
35,FY14,43395.5,37875.59,5519.91,12.72,867.91,1301.87,1735.82,3350.13,837.53,2512.6,25.13,30.0
35,FY15,47735.05,41806.36,5928.69,12.42,954.7,1432.05,1909.4,3541.94,885.49,2656.45,26.56,30.0
35,FY16,52508.56,43046.52,9462.04,18.02,1050.17,1575.26,2100.34,6836.61,1709.15,5127.46,51.27,30.0
35,FY17,57759.41,43336.89,14422.52,24.97,1155.19,1732.78,2310.38,11534.55,2883.64,8650.91,86.51,30.0
35,FY18,63535.36,45872.53,17662.83,27.8,1270.71,1906.06,2541.41,14486.07,3621.52,10864.55,108.65,30.0
35,FY19,69888.89,59817.9,10070.99,14.41,1397.78,2096.67,2795.56,6576.54,1644.13,4932.41,49.32,30.0
35,FY20,76877.78,60341.37,16536.41,21.51,1537.56,2306.33,3075.11,12692.53,3173.13,9519.4,95.19,30.0
35,FY21,84565.56,69267.65,15297.91,18.09,1691.31,2536.97,3382.62,11069.63,2767.41,8302.22,83.02,30.0
35,FY22,93022.11,67422.43,25599.68,27.52,1860.44,2790.66,3720.88,20948.58,5237.15,15711.43,157.11,30.0
35,FY23,102324.33,76262.32,26062.01,25.47,2046.49,3069.73,4092.97,20945.8,5236.45,15709.35,157.09,30.0
35,FY24,112556.76,83956.09,28600.67,25.41,2251.14,3376.7,4502.27,22972.84,5743.21,17229.63,172.3,30.0
36,FY11,26091.19,21227.79,4863.4,18.64,521.82,782.74,1043.65,3558.83,889.71,2669.12,26.69,30.0
36,FY12,28700.31,24002.07,4698.24,16.37,574.01,861.01,1148.01,3263.23,815.81,2447.42,24.47,30.0
36,FY13,31570.34,27497.77,4072.57,12.9,631.41,947.11,1262.81,2494.06,623.51,1870.55,18.71,30.0
36,FY14,34727.38,25753.83,8973.55,25.84,694.55,1041.82,1389.1,7237.18,1809.3,5427.88,54.28,30.0
36,FY15,38200.11,28646.26,9553.85,25.01,764.0,1146.0,1528.0,7643.85,1910.96,5732.89,57.33,30.0
36,FY16,42020.13,30254.49,11765.64,28.0,840.4,1260.6,1680.81,9664.63,2416.16,7248.47,72.48,30.0
36,FY17,46222.14,33303.05,12919.09,27.95,924.44,1386.66,1848.89,10607.98,2651.99,7955.99,79.56,30.0
36,FY18,50844.35,40222.97,10621.38,20.89,1016.89,1525.33,2033.77,8079.17,2019.79,6059.38,60.59,30.0
36,FY19,55928.79,42338.09,13590.7,24.3,1118.58,1677.86,2237.15,10794.27,2698.57,8095.7,80.96,30.0
36,FY20,61521.67,44836.99,16684.68,27.12,1230.43,1845.65,2460.87,13608.59,3402.15,10206.44,102.06,30.0
36,FY21,67673.83,50356.1,17317.73,25.59,1353.48,2030.21,2706.95,13934.05,3483.51,10450.54,104.51,30.0
36,FY22,74441.22,62560.4,11880.82,15.96,1488.82,2233.24,2977.65,8158.75,2039.69,6119.06,61.19,30.0
36,FY23,81885.34,66155.17,15730.17,19.21,1637.71,2456.56,3275.41,11635.91,2908.98,8726.93,87.27,30.0
36,FY24,90073.87,77400.48,12673.39,14.07,1801.48,2702.22,3602.95,8169.7,2042.42,6127.28,61.27,30.0
37,FY11,47932.3,37530.99,10401.31,21.7,958.65,1437.97,1917.29,8004.7,2001.17,6003.53,60.04,30.0
37,FY12,52725.53,44468.71,8256.82,15.66,1054.51,1581.77,2109.02,5620.54,1405.13,4215.41,42.15,30.0
37,FY13,57998.08,44803.52,13194.56,22.75,1159.96,1739.94,2319.92,10294.66,2573.66,7721.0,77.21,30.0
37,FY14,63797.89,49832.53,13965.36,21.89,1275.96,1913.94,2551.92,10775.46,2693.86,8081.6,80.82,30.0
37,FY15,70177.67,57735.17,12442.5,17.73,1403.55,2105.33,2807.11,8933.61,2233.4,6700.21,67.0,30.0
37,FY16,77195.44,66527.03,10668.41,13.82,1543.91,2315.86,3087.82,6808.64,1702.16,5106.48,51.06,30.0
37,FY17,84914.99,65596.83,19318.16,22.75,1698.3,2547.45,3396.6,15072.41,3768.1,11304.31,113.04,30.0
37,FY18,93406.49,74426.29,18980.2,20.32,1868.13,2802.19,3736.26,14309.88,3577.47,10732.41,107.32,30.0
37,FY19,102747.13,77717.93,25029.2,24.36,2054.94,3082.41,4109.89,19891.84,4972.96,14918.88,149.19,30.0
37,FY20,113021.85,90055.81,22966.04,20.32,2260.44,3390.66,4520.87,17314.95,4328.74,12986.21,129.86,30.0
37,FY21,124324.03,92459.78,31864.25,25.63,2486.48,3729.72,4972.96,25648.05,6412.01,19236.04,192.36,30.0
37,FY22,136756.44,108270.07,28486.37,20.83,2735.13,4102.69,5470.26,21648.55,5412.14,16236.41,162.36,30.0
37,FY23,150432.08,118871.43,31560.65,20.98,3008.64,4512.96,6017.28,24039.05,6009.76,18029.29,180.29,30.0
37,FY24,165475.29,122402.07,43073.22,26.03,3309.51,4964.26,6619.01,34799.46,8699.86,26099.6,261.0,30.0
38,FY11,23156.73,19882.37,3274.36,14.14,463.13,694.7,926.27,2116.52,529.13,1587.39,15.87,30.0
38,FY12,25472.4,22298.54,3173.86,12.46,509.45,764.17,1018.9,1900.24,475.06,1425.18,14.25,30.0
38,FY13,28019.64,21272.51,6747.13,24.08,560.39,840.59,1120.79,5346.14,1336.54,4009.6,40.1,30.0
38,FY14,30821.61,24065.51,6756.1,21.92,616.43,924.65,1232.86,5215.02,1303.76,3911.26,39.11,30.0
38,FY15,33903.77,26014.36,7889.41,23.27,678.08,1017.11,1356.15,6194.23,1548.56,4645.67,46.46,30.0
38,FY16,37294.14,31547.11,5747.03,15.41,745.88,1118.82,1491.77,3882.32,970.58,2911.74,29.12,30.0
38,FY17,41023.56,35206.42,5817.14,14.18,820.47,1230.71,1640.94,3765.96,941.49,2824.47,28.24,30.0
38,FY18,45125.91,39607.01,5518.9,12.23,902.52,1353.78,1805.04,3262.6,815.65,2446.95,24.47,30.0
38,FY19,49638.51,40897.17,8741.34,17.61,992.77,1489.16,1985.54,6259.41,1564.85,4694.56,46.95,30.0
38,FY20,54602.36,42895.61,11706.75,21.44,1092.05,1638.07,2184.09,8976.64,2244.16,6732.48,67.32,30.0
38,FY21,60062.59,49083.15,10979.44,18.28,1201.25,1801.88,2402.5,7976.31,1994.08,5982.23,59.82,30.0
38,FY22,66068.85,53515.77,12553.08,19.0,1321.38,1982.07,2642.75,9249.64,2312.41,6937.23,69.37,30.0
38,FY23,72675.74,53438.47,19237.27,26.47,1453.51,2180.27,2907.03,15603.48,3900.87,11702.61,117.03,30.0
38,FY24,79943.31,65897.27,14046.04,17.57,1598.87,2398.3,3197.73,10048.88,2512.22,7536.66,75.37,30.0
39,FY11,28129.53,21226.54,6902.99,24.54,562.59,843.89,1125.18,5496.51,1374.13,4122.38,41.22,30.0
39,FY12,30942.48,25267.63,5674.85,18.34,618.85,928.27,1237.7,4127.73,1031.93,3095.8,30.96,30.0
39,FY13,34036.73,26565.67,7471.06,21.95,680.73,1021.1,1361.47,5769.22,1442.31,4326.91,43.27,30.0
39,FY14,37440.4,27780.78,9659.62,25.8,748.81,1123.21,1497.62,7787.6,1946.9,5840.7,58.41,30.0
39,FY15,41184.44,29986.39,11198.05,27.19,823.69,1235.53,1647.38,9138.83,2284.71,6854.12,68.54,30.0
39,FY16,45302.88,38801.92,6500.96,14.35,906.06,1359.09,1812.12,4235.81,1058.95,3176.86,31.77,30.0
39,FY17,49833.17,36462.93,13370.24,26.83,996.66,1495.0,1993.33,10878.57,2719.64,8158.93,81.59,30.0
39,FY18,54816.49,43924.45,10892.04,19.87,1096.33,1644.49,2192.66,8151.22,2037.81,6113.41,61.13,30.0
39,FY19,60298.14,50572.05,9726.09,16.13,1205.96,1808.94,2411.93,6711.18,1677.8,5033.38,50.33,30.0
39,FY20,66327.95,53493.49,12834.46,19.35,1326.56,1989.84,2653.12,9518.06,2379.51,7138.55,71.39,30.0
39,FY21,72960.75,52765.21,20195.54,27.68,1459.21,2188.82,2918.43,16547.5,4136.88,12410.62,124.11,30.0
39,FY22,80256.82,64301.76,15955.06,19.88,1605.14,2407.7,3210.27,11942.23,2985.56,8956.67,89.57,30.0
39,FY23,88282.51,73044.95,15237.56,17.26,1765.65,2648.48,3531.3,10823.43,2705.86,8117.57,81.18,30.0
39,FY24,97110.76,75620.15,21490.61,22.13,1942.22,2913.32,3884.43,16635.08,4158.77,12476.31,124.76,30.0
40,FY11,15806.55,13718.5,2088.05,13.21,316.13,474.2,632.26,1297.72,324.43,973.29,9.73,30.0
40,FY12,17387.21,14942.57,2444.64,14.06,347.74,521.62,695.49,1575.27,393.82,1181.45,11.81,30.0
40,FY13,19125.93,16438.74,2687.19,14.05,382.52,573.78,765.04,1730.89,432.72,1298.17,12.98,30.0
40,FY14,21038.52,18002.66,3035.86,14.43,420.77,631.16,841.54,1983.93,495.98,1487.95,14.88,30.0
40,FY15,23142.37,19851.52,3290.85,14.22,462.85,694.27,925.69,2133.74,533.43,1600.31,16.0,30.0
40,FY16,25456.61,19792.51,5664.1,22.25,509.13,763.7,1018.26,4391.27,1097.82,3293.45,32.93,30.0
40,FY17,28002.27,23827.13,4175.14,14.91,560.05,840.07,1120.09,2775.03,693.76,2081.27,20.81,30.0
40,FY18,30802.5,25402.82,5399.68,17.53,616.05,924.07,1232.1,3859.56,964.89,2894.67,28.95,30.0
40,FY19,33882.75,24954.65,8928.1,26.35,677.65,1016.48,1355.31,7233.96,1808.49,5425.47,54.25,30.0
40,FY20,37271.02,29973.35,7297.67,19.58,745.42,1118.13,1490.84,5434.12,1358.53,4075.59,40.76,30.0
40,FY21,40998.13,31699.75,9298.38,22.68,819.96,1229.94,1639.93,7248.47,1812.12,5436.35,54.36,30.0
40,FY22,45097.94,38441.48,6656.46,14.76,901.96,1352.94,1803.92,4401.56,1100.39,3301.17,33.01,30.0
40,FY23,49607.73,42126.88,7480.85,15.08,992.15,1488.23,1984.31,5000.46,1250.12,3750.34,37.5,30.0
40,FY24,54568.51,47665.59,6902.92,12.65,1091.37,1637.06,2182.74,4174.49,1043.62,3130.87,31.31,30.0
41,FY11,12602.08,10527.78,2074.3,16.46,252.04,378.06,504.08,1444.2,361.05,1083.15,10.83,30.0
41,FY12,13862.29,11806.51,2055.78,14.83,277.25,415.87,554.49,1362.67,340.67,1022.0,10.22,30.0
41,FY13,15248.51,13202.16,2046.35,13.42,304.97,457.46,609.94,1283.92,320.98,962.94,9.63,30.0
41,FY14,16773.37,14436.84,2336.53,13.93,335.47,503.2,670.93,1497.87,374.47,1123.4,11.23,30.0
41,FY15,18450.7,14876.8,3573.9,19.37,369.01,553.52,738.03,2651.36,662.84,1988.52,19.89,30.0
41,FY16,20295.77,17190.52,3105.25,15.3,405.92,608.87,811.83,2090.47,522.62,1567.85,15.68,30.0
41,FY17,22325.35,18344.74,3980.61,17.83,446.51,669.76,893.01,2864.35,716.09,2148.26,21.48,30.0
41,FY18,24557.88,19634.03,4923.85,20.05,491.16,736.74,982.32,3695.95,923.99,2771.96,27.72,30.0
41,FY19,27013.67,20787.02,6226.65,23.05,540.27,810.41,1080.55,4875.96,1218.99,3656.97,36.57,30.0
41,FY20,29715.04,25962.03,3753.01,12.63,594.3,891.45,1188.6,2267.26,566.82,1700.44,17.0,30.0
41,FY21,32686.54,24583.55,8102.99,24.79,653.73,980.6,1307.46,6468.66,1617.16,4851.5,48.52,30.0
41,FY22,35955.2,28027.08,7928.12,22.05,719.1,1078.66,1438.21,6130.35,1532.59,4597.76,45.98,30.0
41,FY23,39550.72,34286.52,5264.2,13.31,791.01,1186.52,1582.03,3286.66,821.66,2465.0,24.65,30.0
41,FY24,43505.79,32202.99,11302.8,25.98,870.12,1305.17,1740.23,9127.52,2281.88,6845.64,68.46,30.0
42,FY11,46439.26,40411.44,6027.82,12.98,928.79,1393.18,1857.57,3705.86,926.47,2779.39,27.79,30.0
42,FY12,51083.18,42690.21,8392.97,16.43,1021.66,1532.5,2043.33,5838.8,1459.7,4379.1,43.79,30.0
42,FY13,56191.5,42199.82,13991.68,24.9,1123.83,1685.74,2247.66,11182.11,2795.53,8386.58,83.87,30.0
42,FY14,61810.65,46994.64,14816.01,23.97,1236.21,1854.32,2472.43,11725.47,2931.37,8794.1,87.94,30.0
42,FY15,67991.72,57826.96,10164.76,14.95,1359.83,2039.75,2719.67,6765.17,1691.29,5073.88,50.74,30.0
42,FY16,74790.89,63310.49,11480.4,15.35,1495.82,2243.73,2991.64,7740.85,1935.21,5805.64,58.06,30.0
42,FY17,82269.98,67518.97,14751.01,17.93,1645.4,2468.1,3290.8,10637.51,2659.38,7978.13,79.78,30.0
42,FY18,90496.98,72623.83,17873.15,19.75,1809.94,2714.91,3619.88,13348.3,3337.07,10011.23,100.11,30.0
42,FY19,99546.67,77755.9,21790.77,21.89,1990.93,2986.4,3981.87,16813.43,4203.36,12610.07,126.1,30.0
42,FY20,109501.34,89900.6,19600.74,17.9,2190.03,3285.04,4380.05,14125.68,3531.42,10594.26,105.94,30.0
42,FY21,120451.48,97083.89,23367.59,19.4,2409.03,3613.54,4818.06,17345.02,4336.26,13008.76,130.09,30.0
42,FY22,132496.62,100750.43,31746.19,23.96,2649.93,3974.9,5299.86,25121.36,6280.34,18841.02,188.41,30.0
42,FY23,145746.29,127396.83,18349.46,12.59,2914.93,4372.39,5829.85,11062.15,2765.54,8296.61,82.97,30.0
42,FY24,160320.91,134605.44,25715.47,16.04,3206.42,4809.63,6412.84,17699.42,4424.85,13274.57,132.75,30.0
43,FY11,37100.73,27335.82,9764.91,26.32,742.01,1113.02,1484.03,7909.87,1977.47,5932.4,59.32,30.0
43,FY12,40810.8,32571.1,8239.7,20.19,816.22,1224.32,1632.43,6199.17,1549.79,4649.38,46.49,30.0
43,FY13,44891.88,35684.56,9207.32,20.51,897.84,1346.76,1795.68,6962.72,1740.68,5222.04,52.22,30.0
43,FY14,49381.07,42610.93,6770.14,13.71,987.62,1481.43,1975.24,4301.09,1075.27,3225.82,32.26,30.0
43,FY15,54319.18,43911.63,10407.55,19.16,1086.38,1629.58,2172.77,7691.58,1922.89,5768.69,57.69,30.0
43,FY16,59751.1,47490.17,12260.93,20.52,1195.02,1792.53,2390.04,9273.38,2318.34,6955.04,69.55,30.0
43,FY17,65726.21,55288.89,10437.32,15.88,1314.52,1971.79,2629.05,7151.0,1787.75,5363.25,53.63,30.0
43,FY18,72298.83,60506.89,11791.94,16.31,1445.98,2168.96,2891.95,8177.01,2044.25,6132.76,61.33,30.0
43,FY19,79528.71,65181.73,14346.98,18.04,1590.57,2385.86,3181.15,10370.54,2592.64,7777.9,77.78,30.0
43,FY20,87481.58,76703.85,10777.73,12.32,1749.63,2624.45,3499.26,6403.65,1600.91,4802.74,48.03,30.0
43,FY21,96229.74,79726.34,16503.4,17.15,1924.59,2886.89,3849.19,11691.91,2922.98,8768.93,87.69,30.0
43,FY22,105852.72,89572.57,16280.15,15.38,2117.05,3175.58,4234.11,10987.51,2746.88,8240.63,82.41,30.0
43,FY23,116437.99,96364.08,20073.91,17.24,2328.76,3493.14,4657.52,14252.01,3563.0,10689.01,106.89,30.0
43,FY24,128081.79,110252.8,17828.99,13.92,2561.64,3842.45,5123.27,11424.91,2856.23,8568.68,85.69,30.0
44,FY11,45073.73,35382.88,9690.85,21.5,901.47,1352.21,1802.95,7437.16,1859.29,5577.87,55.78,30.0
44,FY12,49581.1,38241.9,11339.2,22.87,991.62,1487.43,1983.24,8860.15,2215.04,6645.11,66.45,30.0
44,FY13,54539.21,41106.2,13433.01,24.63,1090.78,1636.18,2181.57,10706.04,2676.51,8029.53,80.3,30.0
44,FY14,59993.13,48006.5,11986.63,19.98,1199.86,1799.79,2399.73,8986.97,2246.74,6740.23,67.4,30.0
44,FY15,65992.44,57156.05,8836.39,13.39,1319.85,1979.77,2639.7,5536.77,1384.19,4152.58,41.53,30.0
44,FY16,72591.69,57645.06,14946.63,20.59,1451.83,2177.75,2903.67,11317.04,2829.26,8487.78,84.88,30.0
44,FY17,79850.86,62770.76,17080.1,21.39,1597.02,2395.53,3194.03,13087.56,3271.89,9815.67,98.16,30.0
44,FY18,87835.94,66816.8,21019.14,23.93,1756.72,2635.08,3513.44,16627.34,4156.84,12470.5,124.7,30.0
44,FY19,96619.54,78348.78,18270.76,18.91,1932.39,2898.59,3864.78,13439.78,3359.95,10079.83,100.8,30.0
44,FY20,106281.49,91359.57,14921.92,14.04,2125.63,3188.44,4251.26,9607.85,2401.96,7205.89,72.06,30.0
44,FY21,116909.64,97572.79,19336.85,16.54,2338.19,3507.29,4676.39,13491.36,3372.84,10118.52,101.19,30.0
44,FY22,128600.61,105696.84,22903.77,17.81,2572.01,3858.02,5144.02,16473.74,4118.44,12355.3,123.55,30.0
44,FY23,141460.67,109872.5,31588.17,22.33,2829.21,4243.82,5658.43,24515.13,6128.78,18386.35,183.86,30.0
44,FY24,155606.73,122727.03,32879.7,21.13,3112.13,4668.2,6224.27,25099.36,6274.84,18824.52,188.25,30.0
45,FY11,21024.35,15183.79,5840.56,27.78,420.49,630.73,840.97,4789.35,1197.34,3592.01,35.92,30.0
45,FY12,23126.79,18110.59,5016.2,21.69,462.54,693.8,925.07,3859.87,964.97,2894.9,28.95,30.0
45,FY13,25439.47,21420.03,4019.44,15.8,508.79,763.18,1017.58,2747.47,686.87,2060.6,20.61,30.0
45,FY14,27983.41,24169.27,3814.14,13.63,559.67,839.5,1119.34,2414.97,603.74,1811.23,18.11,30.0
45,FY15,30781.75,26333.79,4447.96,14.45,615.63,923.45,1231.27,2908.87,727.22,2181.65,21.82,30.0
45,FY16,33859.93,28462.66,5397.27,15.94,677.2,1015.8,1354.4,3704.27,926.07,2778.2,27.78,30.0
45,FY17,37245.92,31819.19,5426.73,14.57,744.92,1117.38,1489.84,3564.43,891.11,2673.32,26.73,30.0
45,FY18,40970.52,34829.04,6141.48,14.99,819.41,1229.12,1638.82,4092.95,1023.24,3069.71,30.7,30.0
45,FY19,45067.57,37604.38,7463.19,16.56,901.35,1352.03,1802.7,5209.81,1302.45,3907.36,39.07,30.0
45,FY20,49574.32,42252.19,7322.13,14.77,991.49,1487.23,1982.97,4843.42,1210.86,3632.56,36.33,30.0
45,FY21,54531.76,40162.64,14369.12,26.35,1090.64,1635.95,2181.27,11642.54,2910.64,8731.9,87.32,30.0
45,FY22,59984.93,52018.93,7966.0,13.28,1199.7,1799.55,2399.4,4966.75,1241.69,3725.06,37.25,30.0
45,FY23,65983.43,52529.41,13454.02,20.39,1319.67,1979.5,2639.34,10154.85,2538.71,7616.14,76.16,30.0
45,FY24,72581.77,59103.34,13478.43,18.57,1451.64,2177.45,2903.27,9849.35,2462.34,7387.01,73.87,30.0
46,FY11,49207.04,42421.39,6785.65,13.79,984.14,1476.21,1968.28,4325.3,1081.33,3243.97,32.44,30.0
46,FY12,54127.74,44184.47,9943.27,18.37,1082.55,1623.83,2165.11,7236.88,1809.22,5427.66,54.28,30.0
46,FY13,59540.52,43160.92,16379.6,27.51,1190.81,1786.22,2381.62,13402.57,3350.64,10051.93,100.52,30.0
46,FY14,65494.57,48564.22,16930.35,25.85,1309.89,1964.84,2619.78,13655.62,3413.91,10241.71,102.42,30.0
46,FY15,72044.02,53982.58,18061.44,25.07,1440.88,2161.32,2881.76,14459.24,3614.81,10844.43,108.44,30.0
46,FY16,79248.43,66465.66,12782.77,16.13,1584.97,2377.45,3169.94,8820.35,2205.09,6615.26,66.15,30.0
46,FY17,87173.27,74332.65,12840.62,14.73,1743.47,2615.2,3486.93,8481.96,2120.49,6361.47,63.61,30.0
46,FY18,95890.6,74123.43,21767.17,22.7,1917.81,2876.72,3835.62,16972.64,4243.16,12729.48,127.29,30.0
46,FY19,105479.66,77137.28,28342.38,26.87,2109.59,3164.39,4219.19,23068.39,5767.1,17301.29,173.01,30.0
46,FY20,116027.62,91766.24,24261.38,20.91,2320.55,3480.83,4641.1,18460.0,4615.0,13845.0,138.45,30.0
46,FY21,127630.38,100636.55,26993.83,21.15,2552.61,3828.91,5105.22,20612.31,5153.08,15459.23,154.59,30.0
46,FY22,140393.42,117256.58,23136.84,16.48,2807.87,4211.8,5615.74,16117.17,4029.29,12087.88,120.88,30.0
46,FY23,154432.76,116890.16,37542.6,24.31,3088.66,4632.98,6177.31,29820.97,7455.24,22365.73,223.66,30.0
46,FY24,169876.04,144411.62,25464.42,14.99,3397.52,5096.28,6795.04,16970.62,4242.65,12727.97,127.28,30.0
47,FY11,19565.57,15885.29,3680.28,18.81,391.31,586.97,782.62,2702.0,675.5,2026.5,20.27,30.0
47,FY12,21522.12,17191.87,4330.25,20.12,430.44,645.66,860.88,3254.15,813.54,2440.61,24.41,30.0
47,FY13,23674.33,19914.85,3759.48,15.88,473.49,710.23,946.97,2575.77,643.94,1931.83,19.32,30.0
47,FY14,26041.77,22437.59,3604.18,13.84,520.84,781.25,1041.67,2302.1,575.52,1726.58,17.27,30.0
47,FY15,28645.94,22409.72,6236.22,21.77,572.92,859.38,1145.84,4803.92,1200.98,3602.94,36.03,30.0
47,FY16,31510.54,26273.49,5237.05,16.62,630.21,945.32,1260.42,3661.52,915.38,2746.14,27.46,30.0
47,FY17,34661.59,27278.67,7382.92,21.3,693.23,1039.85,1386.46,5649.84,1412.46,4237.38,42.37,30.0
47,FY18,38127.75,32610.66,5517.09,14.47,762.56,1143.83,1525.11,3610.71,902.68,2708.03,27.08,30.0
47,FY19,41940.53,33678.25,8262.28,19.7,838.81,1258.22,1677.62,6165.25,1541.31,4623.94,46.24,30.0
47,FY20,46134.58,36667.76,9466.82,20.52,922.69,1384.04,1845.38,7160.09,1790.02,5370.07,53.7,30.0
47,FY21,50748.04,44237.07,6510.97,12.83,1014.96,1522.44,2029.92,3973.57,993.39,2980.18,29.8,30.0
47,FY22,55822.84,46115.25,9707.59,17.39,1116.46,1674.69,2232.91,6916.45,1729.11,5187.34,51.87,30.0
47,FY23,61405.13,52716.3,8688.83,14.15,1228.1,1842.15,2456.21,5618.57,1404.64,4213.93,42.14,30.0
47,FY24,67545.64,58757.95,8787.69,13.01,1350.91,2026.37,2701.83,5410.4,1352.6,4057.8,40.58,30.0
48,FY11,49548.21,41045.74,8502.47,17.16,990.96,1486.45,1981.93,6025.05,1506.26,4518.79,45.19,30.0
48,FY12,54503.03,40899.07,13603.96,24.96,1090.06,1635.09,2180.12,10878.81,2719.7,8159.11,81.59,30.0
48,FY13,59953.33,50318.83,9634.5,16.07,1199.07,1798.6,2398.13,6636.84,1659.21,4977.63,49.78,30.0
48,FY14,65948.67,50846.42,15102.25,22.9,1318.97,1978.46,2637.95,11804.81,2951.2,8853.61,88.54,30.0
48,FY15,72543.53,55017.01,17526.52,24.16,1450.87,2176.31,2901.74,13899.34,3474.84,10424.5,104.25,30.0
48,FY16,79797.89,62617.4,17180.49,21.53,1595.96,2393.94,3191.92,13190.59,3297.65,9892.94,98.93,30.0
48,FY17,87777.68,70617.14,17160.54,19.55,1755.55,2633.33,3511.11,12771.65,3192.91,9578.74,95.79,30.0
48,FY18,96555.44,78605.78,17949.66,18.59,1931.11,2896.66,3862.22,13121.89,3280.47,9841.42,98.41,30.0
48,FY19,106210.99,87539.1,18671.89,17.58,2124.22,3186.33,4248.44,13361.34,3340.34,10021.0,100.21,30.0
48,FY20,116832.09,85439.31,31392.78,26.87,2336.64,3504.96,4673.28,25551.18,6387.8,19163.38,191.63,30.0
48,FY21,128515.3,96013.78,32501.52,25.29,2570.31,3855.46,5140.61,26075.76,6518.94,19556.82,195.57,30.0
48,FY22,141366.83,102575.77,38791.06,27.44,2827.34,4241.0,5654.67,31722.73,7930.68,23792.05,237.92,30.0
48,FY23,155503.51,133748.57,21754.94,13.99,3110.07,4665.11,6220.14,13979.76,3494.94,10484.82,104.85,30.0
48,FY24,171053.86,130531.2,40522.66,23.69,3421.08,5131.62,6842.15,31969.97,7992.49,23977.48,239.77,30.0
49,FY11,47225.32,40188.75,7036.57,14.9,944.51,1416.76,1889.01,4675.31,1168.83,3506.48,35.06,30.0
