company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_assets,total_assets
34,Mar 2011,100.0,2508.57,1003.43,501.71,4113.71,2056.86,205.69,822.74,1028.42,4113.71
34,Mar 2012,100.0,2809.6,1123.84,561.92,4595.36,2297.68,229.77,919.07,1148.84,4595.36
34,Mar 2013,100.0,3146.75,1258.7,629.35,5134.8,2567.4,256.74,1026.96,1283.7,5134.8
34,Mar 2014,100.0,3524.36,1409.74,704.87,5738.97,2869.49,286.95,1147.79,1434.74,5738.97
34,Mar 2015,100.0,3947.29,1578.92,789.46,6415.67,3207.84,320.78,1283.13,1603.92,6415.67
34,Mar 2016,100.0,4420.96,1768.38,884.19,7173.53,3586.76,358.68,1434.71,1793.38,7173.53
34,Mar 2017,100.0,4951.48,1980.59,990.3,8022.37,4011.18,401.12,1604.47,2005.6,8022.37
34,Mar 2018,100.0,5545.66,2218.26,1109.13,8973.05,4486.52,448.65,1794.61,2243.27,8973.05
34,Mar 2019,100.0,6211.13,2484.45,1242.23,10037.81,5018.9,501.89,2007.56,2509.46,10037.81
34,Mar 2020,100.0,6956.47,2782.59,1391.29,11230.35,5615.18,561.52,2246.07,2807.58,11230.35
34,Mar 2021,100.0,7791.25,3116.5,1558.25,12566.0,6283.0,628.3,2513.2,3141.5,12566.0
34,Mar 2022,100.0,8726.2,3490.48,1745.24,14061.92,7030.96,703.1,2812.38,3515.48,14061.92
34,Mar 2023,100.0,9773.34,3909.34,1954.67,15737.35,7868.68,786.87,3147.47,3934.33,15737.35
34,Mar 2024,100.0,10946.14,4378.46,2189.23,17613.83,8806.92,880.69,3522.77,4403.45,17613.83
35,Mar 2011,100.0,1330.04,532.02,266.01,2228.07,1114.04,111.4,445.61,557.02,2228.07
35,Mar 2012,100.0,1489.65,595.86,297.93,2483.44,1241.72,124.17,496.69,620.86,2483.44
35,Mar 2013,100.0,1668.41,667.36,333.68,2769.45,1384.72,138.47,553.89,692.37,2769.45
35,Mar 2014,100.0,1868.61,747.44,373.72,3089.77,1544.88,154.49,617.95,772.45,3089.77
35,Mar 2015,100.0,2092.85,837.14,418.57,3448.56,1724.28,172.43,689.71,862.14,3448.56
35,Mar 2016,100.0,2343.99,937.6,468.8,3850.39,1925.19,192.52,770.08,962.6,3850.39
35,Mar 2017,100.0,2625.27,1050.11,525.05,4300.43,2150.22,215.02,860.09,1075.1,4300.43
35,Mar 2018,100.0,2940.3,1176.12,588.06,4804.48,2402.24,240.22,960.9,1201.12,4804.48
35,Mar 2019,100.0,3293.14,1317.26,658.63,5369.03,2684.51,268.45,1073.81,1342.26,5369.03
35,Mar 2020,100.0,3688.31,1475.32,737.66,6001.29,3000.64,300.06,1200.26,1500.33,6001.29
35,Mar 2021,100.0,4130.91,1652.36,826.18,6709.45,3354.72,335.47,1341.89,1677.37,6709.45
35,Mar 2022,100.0,4626.62,1850.65,925.32,7502.59,3751.3,375.13,1500.52,1875.64,7502.59
35,Mar 2023,100.0,5181.81,2072.72,1036.36,8390.89,4195.44,419.54,1678.18,2097.73,8390.89
35,Mar 2024,100.0,5803.63,2321.45,1160.73,9385.81,4692.9,469.29,1877.16,2346.46,9385.81
36,Mar 2011,100.0,7627.62,3051.05,1525.52,12304.19,6152.1,615.21,2460.84,3076.04,12304.19
36,Mar 2012,100.0,8542.93,3417.17,1708.59,13768.69,6884.35,688.43,2753.74,3442.17,13768.69
36,Mar 2013,100.0,9568.08,3827.23,1913.62,15408.93,7704.47,770.45,3081.79,3852.22,15408.93
36,Mar 2014,100.0,10716.25,4286.5,2143.25,17246.0,8623.0,862.3,3449.2,4311.5,17246.0
36,Mar 2015,100.0,12002.2,4800.88,2400.44,19303.52,9651.76,965.18,3860.7,4825.88,19303.52
36,Mar 2016,100.0,13442.47,5376.99,2688.49,21607.95,10803.98,1080.4,4321.59,5401.98,21607.95
36,Mar 2017,100.0,15055.57,6022.23,3011.11,24188.91,12094.45,1209.45,4837.78,6047.23,24188.91
36,Mar 2018,100.0,16862.23,6744.89,3372.45,27079.57,13539.78,1353.98,5415.91,6769.9,27079.57
36,Mar 2019,100.0,18885.7,7554.28,3777.14,30317.12,15158.56,1515.86,6063.42,7579.28,30317.12
36,Mar 2020,100.0,21151.99,8460.8,4230.4,33943.19,16971.6,1697.16,6788.64,8485.79,33943.19
36,Mar 2021,100.0,23690.22,9476.09,4738.04,38004.35,19002.17,1900.22,7600.87,9501.09,38004.35
36,Mar 2022,100.0,26533.05,10613.22,5306.61,42552.88,21276.44,2127.64,8510.58,10638.22,42552.88
36,Mar 2023,100.0,29717.02,11886.81,5943.4,47647.23,23823.62,2382.36,9529.45,11911.8,47647.23
36,Mar 2024,100.0,33283.06,13313.22,6656.61,53352.89,26676.44,2667.64,10670.58,13338.23,53352.89
37,Mar 2011,100.0,6974.24,2789.7,1394.85,11258.79,5629.4,562.94,2251.76,2814.69,11258.79
37,Mar 2012,100.0,7811.15,3124.46,1562.23,12597.84,6298.92,629.89,2519.57,3149.46,12597.84
37,Mar 2013,100.0,8748.49,3499.4,1749.7,14097.59,7048.8,704.88,2819.52,3524.39,14097.59
37,Mar 2014,100.0,9798.31,3919.32,1959.66,15777.29,7888.65,788.86,3155.46,3944.32,15777.29
37,Mar 2015,100.0,10974.1,4389.64,2194.82,17658.56,8829.28,882.93,3531.71,4414.64,17658.56
37,Mar 2016,100.0,12291.0,4916.4,2458.2,19765.6,9882.8,988.28,3953.12,4941.4,19765.6
37,Mar 2017,100.0,13765.91,5506.36,2753.18,22125.45,11062.73,1106.27,4425.09,5531.36,22125.45
37,Mar 2018,100.0,15417.82,6167.13,3083.56,24768.51,12384.25,1238.43,4953.7,6192.13,24768.51
37,Mar 2019,100.0,17267.96,6907.18,3453.59,27728.73,13864.36,1386.44,5545.75,6932.18,27728.73
37,Mar 2020,100.0,19340.12,7736.05,3868.02,31044.19,15522.09,1552.21,6208.84,7761.05,31044.19
37,Mar 2021,100.0,21660.93,8664.37,4332.19,34757.49,17378.74,1737.87,6951.5,8689.38,34757.49
37,Mar 2022,100.0,24260.25,9704.1,4852.05,38916.4,19458.2,1945.82,7783.28,9729.1,38916.4
37,Mar 2023,100.0,27171.47,10868.59,5434.29,43574.35,21787.17,2178.72,8714.87,10893.59,43574.35
37,Mar 2024,100.0,30432.05,12172.82,6086.41,48791.28,24395.64,2439.56,9758.26,12197.82,48791.28
38,Mar 2011,100.0,5271.68,2108.67,1054.34,8534.69,4267.35,426.73,1706.94,2133.67,8534.69
38,Mar 2012,100.0,5904.28,2361.71,1180.86,9546.85,4773.43,477.34,1909.37,2386.71,9546.85
38,Mar 2013,100.0,6612.79,2645.12,1322.56,10680.47,5340.23,534.02,2136.09,2670.13,10680.47
38,Mar 2014,100.0,7406.33,2962.53,1481.27,11950.13,5975.06,597.51,2390.03,2987.53,11950.13
38,Mar 2015,100.0,8295.09,3318.04,1659.02,13372.15,6686.07,668.61,2674.43,3343.04,13372.15
38,Mar 2016,100.0,9290.5,3716.2,1858.1,14964.8,7482.4,748.24,2992.96,3741.2,14964.8
38,Mar 2017,100.0,10405.36,4162.14,2081.07,16748.57,8374.28,837.43,3349.71,4187.15,16748.57
38,Mar 2018,100.0,11654.0,4661.6,2330.8,18746.4,9373.2,937.32,3749.28,4686.6,18746.4
38,Mar 2019,100.0,13052.48,5220.99,2610.5,20983.97,10491.99,1049.2,4196.79,5245.99,20983.97
38,Mar 2020,100.0,14618.78,5847.51,2923.76,23490.05,11745.02,1174.5,4698.01,5872.52,23490.05
38,Mar 2021,100.0,16373.03,6549.21,3274.61,26296.85,13148.42,1314.84,5259.37,6574.22,26296.85
38,Mar 2022,100.0,18337.8,7335.12,3667.56,29440.48,14720.24,1472.02,5888.1,7360.12,29440.48
38,Mar 2023,100.0,20538.33,8215.33,4107.67,32961.33,16480.67,1648.07,6592.27,8240.32,32961.33
38,Mar 2024,100.0,23002.93,9201.17,4600.59,36904.69,18452.35,1845.23,7380.94,9226.17,36904.69
39,Mar 2011,100.0,8597.53,3439.01,1719.51,13856.05,6928.02,692.8,2771.21,3464.02,13856.05
39,Mar 2012,100.0,9629.24,3851.7,1925.85,15506.79,7753.4,775.34,3101.36,3876.69,15506.79
39,Mar 2013,100.0,10784.75,4313.9,2156.95,17355.6,8677.8,867.78,3471.12,4338.9,17355.6
39,Mar 2014,100.0,12078.92,4831.57,2415.78,19426.27,9713.14,971.31,3885.25,4856.57,19426.27
39,Mar 2015,100.0,13528.39,5411.36,2705.68,21745.43,10872.72,1087.27,4349.09,5436.35,21745.43
39,Mar 2016,100.0,15151.79,6060.72,3030.36,24342.87,12171.43,1217.14,4868.57,6085.73,24342.87
39,Mar 2017,100.0,16970.01,6788.0,3394.0,27252.01,13626.0,1362.6,5450.4,6813.01,27252.01
39,Mar 2018,100.0,19006.41,7602.56,3801.28,30510.25,15255.12,1525.51,6102.05,7627.57,30510.25
39,Mar 2019,100.0,21287.18,8514.87,4257.44,34159.49,17079.74,1707.97,6831.9,8539.88,34159.49
39,Mar 2020,100.0,23841.64,9536.66,4768.33,38246.63,19123.31,1912.33,7649.33,9561.66,38246.63
39,Mar 2021,100.0,26702.64,10681.06,5340.53,42824.23,21412.12,2141.21,8564.85,10706.05,42824.23
39,Mar 2022,100.0,29906.95,11962.78,5981.39,47951.12,23975.56,2397.56,9590.22,11987.78,47951.12
39,Mar 2023,100.0,33495.79,13398.32,6699.16,53693.27,26846.63,2684.66,10738.65,13423.33,53693.27
39,Mar 2024,100.0,37515.28,15006.11,7503.06,60124.45,30062.22,3006.22,12024.89,15031.12,60124.45
40,Mar 2011,100.0,8251.03,3300.41,1650.21,13301.65,6650.82,665.08,2660.33,3325.42,13301.65
40,Mar 2012,100.0,9241.16,3696.46,1848.23,14885.85,7442.93,744.29,2977.17,3721.46,14885.85
40,Mar 2013,100.0,10350.09,4140.04,2070.02,16660.15,8330.08,833.01,3332.03,4165.03,16660.15
40,Mar 2014,100.0,11592.11,4636.84,2318.42,18647.37,9323.68,932.37,3729.47,4661.85,18647.37
40,Mar 2015,100.0,12983.16,5193.26,2596.63,20873.05,10436.52,1043.65,4174.61,5218.27,20873.05
40,Mar 2016,100.0,14541.14,5816.46,2908.23,23365.83,11682.92,1168.29,4673.17,5841.45,23365.83
40,Mar 2017,100.0,16286.07,6514.43,3257.21,26157.71,13078.85,1307.89,5231.54,6539.43,26157.71
40,Mar 2018,100.0,18240.4,7296.16,3648.08,29284.64,14642.32,1464.23,5856.93,7321.16,29284.64
40,Mar 2019,100.0,20429.25,8171.7,4085.85,32786.8,16393.4,1639.34,6557.36,8196.7,32786.8
40,Mar 2020,100.0,22880.76,9152.3,4576.15,36709.21,18354.6,1835.46,7341.84,9177.31,36709.21
40,Mar 2021,100.0,25626.45,10250.58,5125.29,41102.32,20551.16,2055.12,8220.46,10275.58,41102.32
40,Mar 2022,100.0,28701.63,11480.65,5740.33,46022.61,23011.31,2301.13,9204.52,11505.65,46022.61
40,Mar 2023,100.0,32145.82,12858.33,6429.16,51533.31,25766.65,2576.67,10306.66,12883.33,51533.31
40,Mar 2024,100.0,36003.32,14401.33,7200.66,57705.31,28852.65,2885.27,11541.06,14426.33,57705.31
41,Mar 2011,100.0,6268.19,2507.28,1253.64,10129.11,5064.56,506.46,2025.82,2532.27,10129.11
41,Mar 2012,100.0,7020.37,2808.15,1404.07,11332.59,5666.3,566.63,2266.52,2833.14,11332.59
41,Mar 2013,100.0,7862.82,3145.13,1572.56,12680.51,6340.26,634.03,2536.1,3170.12,12680.51
41,Mar 2014,100.0,8806.35,3522.54,1761.27,14190.16,7095.08,709.51,2838.03,3547.54,14190.16
41,Mar 2015,100.0,9863.12,3945.25,1972.62,15880.99,7940.49,794.05,3176.2,3970.25,15880.99
41,Mar 2016,100.0,11046.69,4418.68,2209.34,17774.71,8887.35,888.74,3554.94,4443.68,17774.71
41,Mar 2017,100.0,12372.29,4948.92,2474.46,19895.67,9947.83,994.78,3979.13,4973.93,19895.67
41,Mar 2018,100.0,13856.97,5542.79,2771.39,22271.15,11135.58,1113.56,4454.23,5567.78,22271.15
41,Mar 2019,100.0,15519.81,6207.92,3103.96,24931.69,12465.84,1246.58,4986.34,6232.93,24931.69
41,Mar 2020,100.0,17382.18,6952.87,3476.44,27911.49,13955.75,1395.57,5582.3,6977.87,27911.49
41,Mar 2021,100.0,19468.04,7787.22,3893.61,31248.87,15624.43,1562.44,6249.77,7812.23,31248.87
41,Mar 2022,100.0,21804.21,8721.68,4360.84,34986.73,17493.37,1749.34,6997.35,8746.67,34986.73
41,Mar 2023,100.0,24420.71,9768.28,4884.14,39173.13,19586.56,1958.66,7834.63,9793.28,39173.13
41,Mar 2024,100.0,27351.2,10940.48,5470.24,43861.92,21930.96,2193.1,8772.38,10965.48,43861.92
42,Mar 2011,100.0,8814.44,3525.78,1762.89,14203.11,7101.56,710.16,2840.62,3550.77,14203.11
42,Mar 2012,100.0,9872.17,3948.87,1974.43,15895.47,7947.73,794.77,3179.09,3973.88,15895.47
42,Mar 2013,100.0,11056.84,4422.74,2211.37,17790.95,8895.48,889.55,3558.19,4447.73,17790.95
42,Mar 2014,100.0,12383.66,4953.46,2476.73,19913.85,9956.92,995.69,3982.77,4978.47,19913.85
42,Mar 2015,100.0,13869.69,5547.88,2773.94,22291.51,11145.75,1114.58,4458.3,5572.88,22291.51
42,Mar 2016,100.0,15534.06,6213.62,3106.81,24954.49,12477.25,1247.72,4990.9,6238.62,24954.49
42,Mar 2017,100.0,17398.14,6959.26,3479.63,27937.03,13968.51,1396.85,5587.41,6984.26,27937.03
42,Mar 2018,100.0,19485.92,7794.37,3897.18,31277.47,15638.74,1563.87,6255.49,7819.37,31277.47
42,Mar 2019,100.0,21824.23,8729.69,4364.85,35018.77,17509.38,1750.94,7003.75,8754.7,35018.77
42,Mar 2020,100.0,24443.14,9777.26,4888.63,39209.03,19604.51,1960.45,7841.81,9802.26,39209.03
42,Mar 2021,100.0,27376.32,10950.53,5475.26,43902.11,21951.06,2195.11,8780.42,10975.52,43902.11
42,Mar 2022,100.0,30661.48,12264.59,6132.3,49158.37,24579.19,2457.92,9831.67,12289.59,49158.37
42,Mar 2023,100.0,34340.85,13736.34,6868.17,55045.36,27522.68,2752.27,11009.07,13761.34,55045.36
42,Mar 2024,100.0,38461.75,15384.7,7692.35,61638.8,30819.4,3081.94,12327.76,15409.7,61638.8
43,Mar 2011,100.0,2852.57,1141.03,570.51,4664.11,2332.05,233.21,932.82,1166.03,4664.11
43,Mar 2012,100.0,3194.88,1277.95,638.98,5211.81,2605.91,260.59,1042.36,1302.95,5211.81
43,Mar 2013,100.0,3578.26,1431.3,715.65,5825.21,2912.61,291.26,1165.04,1456.3,5825.21
43,Mar 2014,100.0,4007.66,1603.06,801.53,6512.25,3256.12,325.61,1302.45,1628.07,6512.25
43,Mar 2015,100.0,4488.58,1795.43,897.72,7281.73,3640.86,364.09,1456.35,1820.43,7281.73
43,Mar 2016,100.0,5027.2,2010.88,1005.44,8143.52,4071.76,407.18,1628.7,2035.88,8143.52
43,Mar 2017,100.0,5630.47,2252.19,1126.09,9108.75,4554.38,455.44,1821.75,2277.18,9108.75
43,Mar 2018,100.0,6306.13,2522.45,1261.23,10189.81,5094.9,509.49,2037.96,2547.46,10189.81
43,Mar 2019,100.0,7062.86,2825.14,1412.57,11400.57,5700.28,570.03,2280.11,2850.15,11400.57
43,Mar 2020,100.0,7910.4,3164.16,1582.08,12756.64,6378.32,637.83,2551.33,3189.16,12756.64
43,Mar 2021,100.0,8859.65,3543.86,1771.93,14275.44,7137.72,713.77,2855.09,3568.86,14275.44
43,Mar 2022,100.0,9922.81,3969.12,1984.56,15976.49,7988.24,798.82,3195.3,3994.13,15976.49
43,Mar 2023,100.0,11113.55,4445.42,2222.71,17881.68,8940.84,894.08,3576.34,4470.42,17881.68
43,Mar 2024,100.0,12447.17,4978.87,2489.43,20015.47,10007.74,1000.77,4003.09,5003.87,20015.47
44,Mar 2011,100.0,2007.28,802.91,401.46,3311.65,1655.83,165.58,662.33,827.91,3311.65
44,Mar 2012,100.0,2248.15,899.26,449.63,3697.04,1848.52,184.85,739.41,924.26,3697.04
44,Mar 2013,100.0,2517.93,1007.17,503.59,4128.69,2064.34,206.43,825.74,1032.18,4128.69
44,Mar 2014,100.0,2820.08,1128.03,564.02,4612.13,2306.07,230.61,922.43,1153.02,4612.13
44,Mar 2015,100.0,3158.49,1263.4,631.7,5153.59,2576.8,257.68,1030.72,1288.39,5153.59
44,Mar 2016,100.0,3537.51,1415.0,707.5,5760.01,2880.01,288.0,1152.0,1440.0,5760.01
44,Mar 2017,100.0,3962.01,1584.8,792.4,6439.21,3219.61,321.96,1287.84,1609.8,6439.21
44,Mar 2018,100.0,4437.45,1774.98,887.49,7199.92,3599.96,360.0,1439.98,1799.98,7199.92
44,Mar 2019,100.0,4969.94,1987.98,993.99,8051.91,4025.95,402.6,1610.38,2012.98,8051.91
44,Mar 2020,100.0,5566.34,2226.54,1113.27,9006.15,4503.07,450.31,1801.23,2251.54,9006.15
44,Mar 2021,100.0,6234.3,2493.72,1246.86,10074.88,5037.44,503.74,2014.98,2518.72,10074.88
44,Mar 2022,100.0,6982.41,2792.96,1396.48,11271.85,5635.93,563.59,2254.37,2817.96,11271.85
44,Mar 2023,100.0,7820.3,3128.12,1564.06,12612.48,6306.24,630.62,2522.5,3153.12,12612.48
44,Mar 2024,100.0,8758.74,3503.5,1751.75,14113.99,7056.99,705.7,2822.8,3528.5,14113.99
45,Mar 2011,100.0,3427.75,1371.1,685.55,5584.4,2792.2,279.22,1116.88,1396.1,5584.4
45,Mar 2012,100.0,3839.08,1535.63,767.82,6242.53,3121.26,312.13,1248.51,1560.63,6242.53
45,Mar 2013,100.0,4299.77,1719.91,859.95,6979.63,3489.82,348.98,1395.93,1744.9,6979.63
45,Mar 2014,100.0,4815.74,1926.3,963.15,7805.19,3902.59,390.26,1561.04,1951.3,7805.19
45,Mar 2015,100.0,5393.63,2157.45,1078.73,8729.81,4364.9,436.49,1745.96,2182.46,8729.81
45,Mar 2016,100.0,6040.86,2416.34,1208.17,9765.37,4882.69,488.27,1953.07,2441.34,9765.37
45,Mar 2017,100.0,6765.76,2706.3,1353.15,10925.21,5462.6,546.26,2185.04,2731.31,10925.21
45,Mar 2018,100.0,7577.66,3031.06,1515.53,12224.25,6112.12,611.21,2444.85,3056.07,12224.25
45,Mar 2019,100.0,8486.97,3394.79,1697.39,13679.15,6839.57,683.96,2735.83,3419.79,13679.15
45,Mar 2020,100.0,9505.41,3802.16,1901.08,15308.65,7654.32,765.43,3061.73,3827.17,15308.65
45,Mar 2021,100.0,10646.06,4258.42,2129.21,17133.69,8566.84,856.68,3426.74,4283.43,17133.69
45,Mar 2022,100.0,11923.59,4769.44,2384.72,19177.75,9588.88,958.89,3835.55,4794.43,19177.75
45,Mar 2023,100.0,13354.42,5341.77,2670.88,21467.07,10733.53,1073.35,4293.41,5366.78,21467.07
45,Mar 2024,100.0,14956.95,5982.78,2991.39,24031.12,12015.56,1201.56,4806.22,6007.78,24031.12
46,Mar 2011,100.0,1513.78,605.51,302.76,2522.05,1261.03,126.1,504.41,630.51,2522.05
46,Mar 2012,100.0,1695.44,678.18,339.09,2812.71,1406.36,140.64,562.54,703.17,2812.71
46,Mar 2013,100.0,1898.89,759.56,379.78,3138.23,1569.12,156.91,627.65,784.55,3138.23
46,Mar 2014,100.0,2126.75,850.7,425.35,3502.8,1751.4,175.14,700.56,875.7,3502.8
46,Mar 2015,100.0,2381.96,952.78,476.39,3911.13,1955.57,195.56,782.23,977.77,3911.13
46,Mar 2016,100.0,2667.8,1067.12,533.56,4368.48,2184.24,218.42,873.7,1092.12,4368.48
46,Mar 2017,100.0,2987.94,1195.18,597.59,4880.71,2440.36,244.04,976.14,1220.17,4880.71
46,Mar 2018,100.0,3346.49,1338.6,669.3,5454.39,2727.2,272.72,1090.88,1363.59,5454.39
46,Mar 2019,100.0,3748.07,1499.23,749.61,6096.91,3048.45,304.85,1219.38,1524.23,6096.91
46,Mar 2020,100.0,4197.84,1679.14,839.57,6816.55,3408.28,340.83,1363.31,1704.13,6816.55
46,Mar 2021,100.0,4701.58,1880.63,940.32,7622.53,3811.26,381.13,1524.51,1905.63,7622.53
46,Mar 2022,100.0,5265.77,2106.31,1053.15,8525.23,4262.61,426.26,1705.05,2131.31,8525.23
46,Mar 2023,100.0,5897.66,2359.06,1179.53,9536.25,4768.12,476.81,1907.25,2384.07,9536.25
46,Mar 2024,100.0,6605.38,2642.15,1321.08,10668.61,5334.31,533.43,2133.72,2667.15,10668.61
47,Mar 2011,100.0,5780.53,2312.21,1156.11,9348.85,4674.43,467.44,1869.77,2337.21,9348.85
47,Mar 2012,100.0,6474.19,2589.68,1294.84,10458.71,5229.35,522.94,2091.74,2614.68,10458.71
47,Mar 2013,100.0,7251.09,2900.44,1450.22,11701.75,5850.88,585.09,2340.35,2925.43,11701.75
47,Mar 2014,100.0,8121.22,3248.49,1624.24,13093.95,6546.98,654.7,2618.79,3273.48,13093.95
47,Mar 2015,100.0,9095.77,3638.31,1819.15,14653.23,7326.61,732.66,2930.65,3663.31,14653.23
47,Mar 2016,100.0,10187.26,4074.9,2037.45,16399.61,8199.81,819.98,3279.92,4099.9,16399.61
47,Mar 2017,100.0,11409.73,4563.89,2281.95,18355.57,9177.78,917.78,3671.11,4588.9,18355.57
47,Mar 2018,100.0,12778.9,5111.56,2555.78,20546.24,10273.12,1027.31,4109.25,5136.56,20546.24
47,Mar 2019,100.0,14312.37,5724.95,2862.47,22999.79,11499.9,1149.99,4599.96,5749.94,22999.79
47,Mar 2020,100.0,16029.85,6411.94,3205.97,25747.76,12873.88,1287.39,5149.55,6436.94,25747.76
47,Mar 2021,100.0,17953.44,7181.38,3590.69,28825.51,14412.75,1441.28,5765.1,7206.38,28825.51
47,Mar 2022,100.0,20107.85,8043.14,4021.57,32272.56,16136.28,1613.63,6454.51,8068.14,32272.56
47,Mar 2023,100.0,22520.79,9008.32,4504.16,36133.27,18066.63,1806.66,7226.65,9033.33,36133.27
47,Mar 2024,100.0,25223.28,10089.31,5044.66,40457.25,20228.62,2022.86,8091.45,10114.32,40457.25
48,Mar 2011,100.0,9429.45,3771.78,1885.89,15187.12,7593.56,759.36,3037.42,3796.78,15187.12
48,Mar 2012,100.0,10560.99,4224.4,2112.2,16997.59,8498.8,849.88,3399.52,4249.39,16997.59
48,Mar 2013,100.0,11828.3,4731.32,2365.66,19025.28,9512.64,951.26,3805.06,4756.32,19025.28
48,Mar 2014,100.0,13247.7,5299.08,2649.54,21296.32,10648.16,1064.82,4259.26,5324.08,21296.32
48,Mar 2015,100.0,14837.42,5934.97,2967.48,23839.87,11919.93,1191.99,4767.97,5959.98,23839.87
48,Mar 2016,100.0,16617.91,6647.16,3323.58,26688.65,13344.33,1334.43,5337.73,6672.16,26688.65
48,Mar 2017,100.0,18612.06,7444.82,3722.41,29879.29,14939.65,1493.96,5975.86,7469.82,29879.29
48,Mar 2018,100.0,20845.51,8338.2,4169.1,33452.81,16726.4,1672.64,6690.56,8363.21,33452.81
48,Mar 2019,100.0,23346.97,9338.79,4669.39,37455.15,18727.58,1872.76,7491.03,9363.78,37455.15
48,Mar 2020,100.0,26148.61,10459.44,5229.72,41937.77,20968.88,2096.89,8387.55,10484.45,41937.77
48,Mar 2021,100.0,29286.44,11714.58,5857.29,46958.31,23479.15,2347.92,9391.66,11739.58,46958.31
48,Mar 2022,100.0,32800.82,13120.33,6560.16,52581.31,26290.65,2629.07,10516.26,13145.33,52581.31
48,Mar 2023,100.0,36736.92,14694.77,7347.38,58879.07,29439.53,2943.95,11775.81,14719.78,58879.07
48,Mar 2024,100.0,41145.35,16458.14,8229.07,65932.56,32966.28,3296.63,13186.51,16483.14,65932.56
49,Mar 2011,100.0,1354.09,541.64,270.82,2266.55,1133.28,113.33,453.31,566.63,2266.55
49,Mar 2012,100.0,1516.58,606.63,303.32,2526.53,1263.27,126.33,505.31,631.62,2526.53
49,Mar 2013,100.0,1698.57,679.43,339.71,2817.71,1408.86,140.89,563.54,704.42,2817.71
49,Mar 2014,100.0,1902.4,760.96,380.48,3143.84,1571.92,157.19,628.77,785.96,3143.84
49,Mar 2015,100.0,2130.69,852.28,426.14,3509.11,1754.56,175.46,701.82,877.27,3509.11
49,Mar 2016,100.0,2386.37,954.55,477.27,3918.19,1959.1,195.91,783.64,979.54,3918.19
49,Mar 2017,100.0,2672.74,1069.1,534.55,4376.39,2188.2,218.82,875.28,1094.09,4376.39
49,Mar 2018,100.0,2993.47,1197.39,598.69,4889.55,2444.78,244.48,977.91,1222.38,4889.55
49,Mar 2019,100.0,3352.68,1341.07,670.54,5464.29,2732.14,273.21,1092.86,1366.08,5464.29
49,Mar 2020,100.0,3755.0,1502.0,751.0,6108.0,3054.0,305.4,1221.6,1527.0,6108.0
49,Mar 2021,100.0,4205.6,1682.24,841.12,6828.96,3414.48,341.45,1365.79,1707.24,6828.96
49,Mar 2022,100.0,4710.28,1884.11,942.06,7636.45,3818.22,381.82,1527.29,1909.12,7636.45
49,Mar 2023,100.0,5275.51,2110.2,1055.1,8540.81,4270.4,427.04,1708.16,2135.21,8540.81
49,Mar 2024,100.0,5908.57,2363.43,1181.71,9553.71,4776.85,477.69,1910.74,2388.43,9553.71
50,Mar 2011,100.0,2098.99,839.6,419.8,3458.39,1729.19,172.92,691.68,864.6,3458.39
50,Mar 2012,100.0,2350.87,940.35,470.17,3861.39,1930.69,193.07,772.28,965.35,3861.39
50,Mar 2013,100.0,2632.97,1053.19,526.59,4312.75,2156.38,215.64,862.55,1078.18,4312.75
50,Mar 2014,100.0,2948.93,1179.57,589.79,4818.29,2409.14,240.91,963.66,1204.58,4818.29
50,Mar 2015,100.0,3302.8,1321.12,660.56,5384.48,2692.24,269.22,1076.9,1346.12,5384.48
50,Mar 2016,100.0,3699.14,1479.66,739.83,6018.63,3009.32,300.93,1203.73,1504.65,6018.63
50,Mar 2017,100.0,4143.03,1657.21,828.61,6728.85,3364.43,336.44,1345.77,1682.21,6728.85
50,Mar 2018,100.0,4640.2,1856.08,928.04,7524.32,3762.16,376.22,1504.86,1881.08,7524.32
50,Mar 2019,100.0,5197.02,2078.81,1039.4,8415.23,4207.61,420.76,1683.05,2103.81,8415.23
50,Mar 2020,100.0,5820.66,2328.26,1164.13,9413.05,4706.52,470.65,1882.61,2353.27,9413.05
50,Mar 2021,100.0,6519.14,2607.66,1303.83,10530.63,5265.31,526.53,2106.13,2632.66,10530.63
50,Mar 2022,100.0,7301.44,2920.58,1460.29,11782.31,5891.15,589.12,2356.46,2945.58,11782.31
50,Mar 2023,100.0,8177.61,3271.04,1635.52,13184.17,6592.09,659.21,2636.83,3296.04,13184.17
50,Mar 2024,100.0,9158.93,3663.57,1831.79,14754.29,7377.15,737.71,2950.86,3688.57,14754.29
51,Mar 2011,100.0,5069.79,2027.92,1013.96,8211.67,4105.84,410.58,1642.33,2052.92,8211.67
51,Mar 2012,100.0,5678.17,2271.27,1135.63,9185.07,4592.53,459.25,1837.01,2296.28,9185.07
51,Mar 2013,100.0,6359.55,2543.82,1271.91,10275.28,5137.64,513.76,2055.06,2568.82,10275.28
51,Mar 2014,100.0,7122.69,2849.08,1424.54,11496.31,5748.15,574.82,2299.26,2874.08,11496.31
51,Mar 2015,100.0,7977.41,3190.96,1595.48,12863.85,6431.93,643.19,2572.77,3215.96,12863.85
51,Mar 2016,100.0,8934.7,3573.88,1786.94,14395.52,7197.76,719.78,2879.1,3598.88,14395.52
51,Mar 2017,100.0,10006.87,4002.75,2001.37,16110.99,8055.49,805.55,3222.2,4027.75,16110.99
