company_id,year,compounding_sales_growth_pct,compounding_profit_growth_pct,stock_price_cagr_pct,roe_pct
92,FY14,12.5,15.0,18.0,16.5
92,FY15,12.5,15.0,18.0,16.5
92,FY16,12.5,15.0,18.0,16.5
92,FY17,12.5,15.0,18.0,16.5
92,FY18,12.5,15.0,18.0,16.5
92,FY19,12.5,15.0,18.0,16.5
92,FY20,12.5,15.0,18.0,16.5
92,FY21,12.5,15.0,18.0,16.5
92,FY22,12.5,15.0,18.0,16.5
92,FY23,12.5,15.0,18.0,16.5
92,FY24,12.5,15.0,18.0,16.5
