company_id,year,cfo,cfi,cff,net_cash_flow
79,2021-22,2850.7,-1710.42,-855.21,285.07
79,2022-23,4923.95,-2954.37,-1477.18,492.4
79,2023-24,2933.63,-1760.18,-880.09,293.36
80,2011-12,4454.19,-2672.51,-1336.26,445.42
80,2012-13,3354.93,-2012.96,-1006.48,335.49
80,2013-14,2501.32,-1500.79,-750.4,250.13
80,2014-15,2143.13,-1285.88,-642.94,214.31
80,2015-16,1812.89,-1087.73,-543.87,181.29
80,2016-17,4047.19,-2428.31,-1214.16,404.72
80,2017-18,2546.16,-1527.7,-763.85,254.61
80,2018-19,3045.1,-1827.06,-913.53,304.51
80,2019-20,2969.3,-1781.58,-890.79,296.93
80,2020-21,3309.12,-1985.47,-992.74,330.91
80,2021-22,4462.31,-2677.39,-1338.69,446.23
80,2022-23,4922.96,-2953.78,-1476.89,492.29
80,2023-24,2630.34,-1578.2,-789.1,263.04
81,2011-12,4310.08,-2586.05,-1293.02,431.01
81,2012-13,4058.11,-2434.87,-1217.43,405.81
81,2013-14,3294.12,-1976.47,-988.24,329.41
81,2014-15,4824.19,-2894.51,-1447.26,482.42
81,2015-16,1801.9,-1081.14,-540.57,180.19
81,2016-17,1437.06,-862.24,-431.12,143.7
81,2017-18,4415.85,-2649.51,-1324.76,441.58
81,2018-19,2756.6,-1653.96,-826.98,275.66
81,2019-20,4387.88,-2632.73,-1316.36,438.79
81,2020-21,4572.36,-2743.42,-1371.71,457.23
81,2021-22,1249.83,-749.9,-374.95,124.98
81,2022-23,4533.86,-2720.32,-1360.16,453.38
81,2023-24,2793.28,-1675.97,-837.98,279.33
82,2011-12,3041.73,-1825.04,-912.52,304.17
82,2012-13,3506.37,-2103.82,-1051.91,350.64
82,2013-14,4705.53,-2823.32,-1411.66,470.55
82,2014-15,1076.46,-645.88,-322.94,107.64
82,2015-16,2907.37,-1744.42,-872.21,290.74
82,2016-17,3750.89,-2250.53,-1125.27,375.09
82,2017-18,3890.83,-2334.5,-1167.25,389.08
82,2018-19,3770.13,-2262.08,-1131.04,377.01
82,2019-20,1537.74,-922.64,-461.32,153.78
82,2020-21,2197.58,-1318.55,-659.27,219.76
82,2021-22,2434.86,-1460.92,-730.46,243.48
82,2022-23,4217.75,-2530.65,-1265.33,421.77
82,2023-24,2115.04,-1269.02,-634.51,211.51
83,2011-12,1842.82,-1105.69,-552.85,184.28
83,2012-13,4829.79,-2897.87,-1448.94,482.98
83,2013-14,1035.45,-621.27,-310.63,103.55
83,2014-15,4991.28,-2994.77,-1497.38,499.13
83,2015-16,3707.29,-2224.37,-1112.19,370.73
83,2016-17,4313.88,-2588.33,-1294.16,431.39
83,2017-18,2178.48,-1307.09,-653.54,217.85
83,2018-19,1057.26,-634.36,-317.18,105.72
83,2019-20,3951.48,-2370.89,-1185.44,395.15
83,2020-21,4336.58,-2601.95,-1300.97,433.66
83,2021-22,3961.9,-2377.14,-1188.57,396.19
83,2022-23,1571.4,-942.84,-471.42,157.14
83,2023-24,4013.71,-2408.23,-1204.11,401.37
84,2012-13,4075.69,-2445.41,-1222.71,407.57
84,2013-14,3634.16,-2180.5,-1090.25,363.41
84,2014-15,4064.46,-2438.68,-1219.34,406.44
84,2015-16,4383.69,-2630.21,-1315.11,438.37
84,2016-17,3454.42,-2072.65,-1036.33,345.44
84,2017-18,1354.42,-812.65,-406.33,135.44
84,2018-19,2950.51,-1770.31,-885.15,295.05
84,2019-20,1310.6,-786.36,-393.18,131.06
84,2020-21,2630.17,-1578.1,-789.05,263.02
84,2021-22,2628.43,-1577.06,-788.53,262.84
84,2022-23,1264.04,-758.42,-379.21,126.41
84,2023-24,2395.28,-1437.17,-718.58,239.53
85,2012-13,1443.99,-866.39,-433.2,144.4
85,2013-14,4232.94,-2539.76,-1269.88,423.3
85,2014-15,4790.75,-2874.45,-1437.22,479.08
85,2015-16,1289.27,-773.56,-386.78,128.93
85,2016-17,4820.46,-2892.28,-1446.14,482.04
85,2017-18,3090.31,-1854.19,-927.09,309.03
85,2018-19,2198.26,-1318.96,-659.48,219.82
85,2019-20,1307.45,-784.47,-392.24,130.74
85,2020-21,3002.5,-1801.5,-900.75,300.25
85,2021-22,4178.06,-2506.84,-1253.42,417.8
85,2022-23,3828.35,-2297.01,-1148.5,382.84
85,2023-24,1200.9,-720.54,-360.27,120.09
86,2012-13,1291.61,-774.97,-387.48,129.16
86,2013-14,2611.49,-1566.89,-783.45,261.15
86,2014-15,2181.16,-1308.7,-654.35,218.11
86,2015-16,1929.54,-1157.72,-578.86,192.96
86,2016-17,2124.02,-1274.41,-637.21,212.4
86,2017-18,4213.93,-2528.36,-1264.18,421.39
86,2018-19,4716.91,-2830.15,-1415.07,471.69
86,2019-20,2620.41,-1572.25,-786.12,262.04
86,2020-21,4624.44,-2774.66,-1387.33,462.45
86,2021-22,2285.98,-1371.59,-685.79,228.6
86,2022-23,2905.75,-1743.45,-871.73,290.57
86,2023-24,1904.12,-1142.47,-571.24,190.41
87,2012-13,3561.9,-2137.14,-1068.57,356.19
87,2013-14,4915.92,-2949.55,-1474.78,491.59
87,2014-15,3413.97,-2048.38,-1024.19,341.4
87,2015-16,2431.26,-1458.76,-729.38,243.12
87,2016-17,3591.27,-2154.76,-1077.38,359.13
87,2017-18,1491.68,-895.01,-447.5,149.17
87,2018-19,4554.64,-2732.78,-1366.39,455.47
87,2019-20,3012.34,-1807.4,-903.7,301.24
87,2020-21,2797.4,-1678.44,-839.22,279.74
87,2021-22,3343.46,-2006.08,-1003.04,334.34
87,2022-23,3499.14,-2099.48,-1049.74,349.92
87,2023-24,1287.1,-772.26,-386.13,128.71
88,2012-13,3730.47,-2238.28,-1119.14,373.05
88,2013-14,1967.73,-1180.64,-590.32,196.77
88,2014-15,3855.81,-2313.49,-1156.74,385.58
88,2015-16,4290.14,-2574.08,-1287.04,429.02
88,2016-17,4215.83,-2529.5,-1264.75,421.58
88,2017-18,3210.0,-1926.0,-963.0,321.0
88,2018-19,3080.68,-1848.41,-924.2,308.07
88,2019-20,1571.5,-942.9,-471.45,157.15
88,2020-21,4101.38,-2460.83,-1230.41,410.14
88,2021-22,2085.64,-1251.38,-625.69,208.57
88,2022-23,2986.78,-1792.07,-896.03,298.68
88,2023-24,2137.1,-1282.26,-641.13,213.71
89,2012-13,1535.31,-921.19,-460.59,153.53
89,2013-14,3518.23,-2110.94,-1055.47,351.82
89,2014-15,1217.33,-730.4,-365.2,121.73
89,2015-16,3994.58,-2396.75,-1198.37,399.46
89,2016-17,2270.35,-1362.21,-681.1,227.04
89,2017-18,1000.54,-600.32,-300.16,100.06
89,2018-19,3044.52,-1826.71,-913.36,304.45
89,2019-20,1187.41,-712.45,-356.22,118.74
89,2020-21,2104.68,-1262.81,-631.4,210.47
89,2021-22,3827.91,-2296.75,-1148.37,382.79
89,2022-23,1250.76,-750.46,-375.23,125.07
89,2023-24,4357.35,-2614.41,-1307.21,435.73
90,2012-13,1015.28,-609.17,-304.58,101.53
90,2013-14,1987.3,-1192.38,-596.19,198.73
90,2014-15,3963.62,-2378.17,-1189.09,396.36
90,2015-16,2265.08,-1359.05,-679.52,226.51
90,2016-17,1407.57,-844.54,-422.27,140.76
90,2017-18,2440.94,-1464.56,-732.28,244.1
90,2018-19,2081.57,-1248.94,-624.47,208.16
90,2019-20,4370.85,-2622.51,-1311.26,437.08
90,2020-21,2253.39,-1352.03,-676.02,225.34
90,2021-22,4155.73,-2493.44,-1246.72,415.57
90,2022-23,4567.49,-2740.49,-1370.25,456.75
90,2023-24,2735.27,-1641.16,-820.58,273.53
91,2012-13,4639.77,-2783.86,-1391.93,463.98
91,2013-14,2509.27,-1505.56,-752.78,250.93
91,2014-15,4856.31,-2913.79,-1456.89,485.63
91,2015-16,1357.16,-814.3,-407.15,135.71
91,2016-17,3748.08,-2248.85,-1124.42,374.81
91,2017-18,2975.26,-1785.16,-892.58,297.52
91,2018-19,2550.6,-1530.36,-765.18,255.06
91,2019-20,3530.85,-2118.51,-1059.25,353.09
91,2020-21,3815.43,-2289.26,-1144.63,381.54
91,2021-22,1017.45,-610.47,-305.24,101.74
91,2022-23,1667.81,-1000.69,-500.34,166.78
91,2023-24,3852.18,-2311.31,-1155.65,385.22
92,2012-13,3665.54,-2199.32,-1099.66,366.56
92,2013-14,4864.19,-2918.51,-1459.26,486.42
92,2014-15,4044.15,-2426.49,-1213.24,404.42
92,2015-16,4803.09,-2881.85,-1440.93,480.31
92,2016-17,3810.16,-2286.1,-1143.05,381.01
92,2017-18,2192.21,-1315.33,-657.66,219.22
92,2018-19,1421.46,-852.88,-426.44,142.14
92,2019-20,4127.3,-2476.38,-1238.19,412.73
92,2020-21,3576.6,-2145.96,-1072.98,357.66
92,2021-22,1192.74,-715.64,-357.82,119.28
92,2022-23,2440.2,-1464.12,-732.06,244.02
92,2023-24,4827.2,-2896.32,-1448.16,482.72
