company_id,ticker,year,cfo_sign,cfi_sign,cff_sign,pattern_label
85,POLICYBZR,2017,+,-,-,Shareholder Returns
85,POLICYBZR,2018,+,-,-,Reinvestor
85,POLICYBZR,2019,+,-,-,Shareholder Returns
85,POLICYBZR,2020,+,-,-,Reinvestor
85,POLICYBZR,2021,+,-,-,Reinvestor
85,POLICYBZR,2022,+,-,-,Reinvestor
85,POLICYBZR,2023,+,-,-,Reinvestor
85,POLICYBZR,2024,+,-,-,Reinvestor
86,AWL,2013,+,-,-,Reinvestor
86,AWL,2014,+,-,-,Reinvestor
86,AWL,2015,+,-,-,Reinvestor
86,AWL,2016,+,-,-,Reinvestor
86,AWL,2017,+,-,-,Reinvestor
86,AWL,2018,+,-,-,Reinvestor
86,AWL,2019,+,-,-,Reinvestor
86,AWL,2020,+,-,-,Reinvestor
86,AWL,2021,+,-,-,Reinvestor
86,AWL,2022,+,-,-,Reinvestor
86,AWL,2023,+,-,-,Reinvestor
86,AWL,2024,+,-,-,Reinvestor
87,IRCTC,2013,+,-,-,Shareholder Returns
87,IRCTC,2014,+,-,-,Shareholder Returns
87,IRCTC,2015,+,-,-,Shareholder Returns
87,IRCTC,2016,+,-,-,Shareholder Returns
87,IRCTC,2017,+,-,-,Reinvestor
87,IRCTC,2018,+,-,-,Reinvestor
87,IRCTC,2019,+,-,-,Reinvestor
87,IRCTC,2020,+,-,-,Reinvestor
87,IRCTC,2021,+,-,-,Reinvestor
87,IRCTC,2022,+,-,-,Reinvestor
87,IRCTC,2023,+,-,-,Reinvestor
87,IRCTC,2024,+,-,-,Reinvestor
88,PFC,2013,+,-,-,Shareholder Returns
88,PFC,2014,+,-,-,Reinvestor
88,PFC,2015,+,-,-,Shareholder Returns
88,PFC,2016,+,-,-,Reinvestor
88,PFC,2017,+,-,-,Reinvestor
88,PFC,2018,+,-,-,Reinvestor
88,PFC,2019,+,-,-,Reinvestor
88,PFC,2020,+,-,-,Reinvestor
88,PFC,2021,+,-,-,Reinvestor
88,PFC,2022,+,-,-,Reinvestor
88,PFC,2023,+,-,-,Reinvestor
88,PFC,2024,+,-,-,Reinvestor
89,RECLTD,2013,+,-,-,Reinvestor
89,RECLTD,2014,+,-,-,Reinvestor
89,RECLTD,2015,+,-,-,Reinvestor
89,RECLTD,2016,+,-,-,Reinvestor
89,RECLTD,2017,+,-,-,Reinvestor
89,RECLTD,2018,+,-,-,Reinvestor
89,RECLTD,2019,+,-,-,Reinvestor
89,RECLTD,2020,+,-,-,Reinvestor
89,RECLTD,2021,+,-,-,Reinvestor
89,RECLTD,2022,+,-,-,Reinvestor
89,RECLTD,2023,+,-,-,Reinvestor
89,RECLTD,2024,+,-,-,Reinvestor
90,SAIL,2013,+,-,-,Reinvestor
90,SAIL,2014,+,-,-,Reinvestor
90,SAIL,2015,+,-,-,Shareholder Returns
90,SAIL,2016,+,-,-,Reinvestor
90,SAIL,2017,+,-,-,Reinvestor
90,SAIL,2018,+,-,-,Reinvestor
90,SAIL,2019,+,-,-,Reinvestor
90,SAIL,2020,+,-,-,Reinvestor
90,SAIL,2021,+,-,-,Reinvestor
90,SAIL,2022,+,-,-,Reinvestor
90,SAIL,2023,+,-,-,Shareholder Returns
90,SAIL,2024,+,-,-,Reinvestor
91,VEDL,2013,+,-,-,Shareholder Returns
91,VEDL,2014,+,-,-,Reinvestor
91,VEDL,2015,+,-,-,Shareholder Returns
91,VEDL,2016,+,-,-,Reinvestor
91,VEDL,2017,+,-,-,Shareholder Returns
91,VEDL,2018,+,-,-,Reinvestor
91,VEDL,2019,+,-,-,Reinvestor
91,VEDL,2020,+,-,-,Shareholder Returns
91,VEDL,2021,+,-,-,Reinvestor
91,VEDL,2022,+,-,-,Reinvestor
91,VEDL,2023,+,-,-,Reinvestor
91,VEDL,2024,+,-,-,Reinvestor
92,WIPRO,2013,+,-,-,Reinvestor
92,WIPRO,2014,+,-,-,Shareholder Returns
92,WIPRO,2015,+,-,-,Shareholder Returns
92,WIPRO,2016,+,-,-,Reinvestor
92,WIPRO,2017,+,-,-,Reinvestor
92,WIPRO,2018,+,-,-,Reinvestor
92,WIPRO,2019,+,-,-,Reinvestor
92,WIPRO,2020,+,-,-,Reinvestor
92,WIPRO,2021,+,-,-,Reinvestor
92,WIPRO,2022,+,-,-,Reinvestor
92,WIPRO,2023,+,-,-,Reinvestor
92,WIPRO,2024,+,-,-,Reinvestor
